design,outcome,factor,metric,point,p02_5,median,p97_5,range_width,bootstrap_draws,range_label,replications_design,replications_benchmark
J-S14-D95,mean_signed_shift,inoculation,tau_proportion,0.023562540730963928,0.023240655198007967,0.023557604698966783,0.02391076741528724,0.0006701122172792749,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,seeding_regime,B_total_U,5.316738998442608e-05,5.247085198687426e-05,5.31519423895648e-05,5.386074327274612e-05,1.389891285871865e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,seeding_regime,B_factor_U,1.0320291901674765e-06,9.281638308827321e-07,1.0300371561012914e-06,1.1365762763314152e-06,2.0841244544868301e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,seeding_regime,q_proportion,0.0004573711411447495,0.0004115708753000739,0.00045638815832049447,0.0005041830240119098,9.261214871183592e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,seeding_regime,rho_proportion,0.0005233987050819764,0.0004709225393683583,0.0005223038386376992,0.0005771243065936985,0.00010620176722534022,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S14-D95,mean_signed_shift,seeding_regime,tau_proportion,0.023562540730963928,0.023240655198007967,0.023557604698966783,0.02391076741528724,0.0006701122172792749,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D05,mean_signed_shift,topology,B_total_U,2.767329510220362e-07,2.6369480544258066e-07,2.767650390148382e-07,2.907545297718934e-07,2.7059724329312735e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,topology,B_factor_U,1.7599403763467277e-09,3.368033609022947e-10,1.7108726171507536e-09,3.4254454241718423e-09,3.0886420632695475e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,topology,q_proportion,7.799643129723851e-07,1.492921290747402e-07,7.582231446402662e-07,1.5173153906942051e-06,1.368023261619465e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,topology,rho_proportion,0.001488882819277517,0.000275875484639308,0.001437925178384198,0.003061880529651931,0.0027860050450126232,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,topology,tau_proportion,0.00012264155588541368,0.00011683650272613658,0.00012271611764133063,0.00012882016991205294,1.1983667185916361e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,message_condition,B_total_U,2.767329510220362e-07,2.6369480544258066e-07,2.767650390148382e-07,2.907545297718934e-07,2.7059724329312735e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,message_condition,B_factor_U,2.6631539022849076e-07,2.5390359837349986e-07,2.665801708651981e-07,2.7919458509305034e-07,2.529098671955048e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,message_condition,q_proportion,0.0001180247371815595,0.00011256780547099213,0.00011811186032853642,0.00012395595852877773,1.1388153057785596e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,message_condition,rho_proportion,0.0009449263602107715,0.0008991234053468595,0.0009453964312244661,0.0009955999321306947,9.647652678383516e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,message_condition,tau_proportion,0.00012264155588541368,0.00011683650272613658,0.00012271611764133063,0.00012882016991205294,1.1983667185916361e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,inoculation,B_total_U,2.767329510220362e-07,2.6369480544258066e-07,2.767650390148382e-07,2.907545297718934e-07,2.7059724329312735e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,inoculation,B_factor_U,8.777736605540684e-09,5.990996342008273e-09,8.719000115409238e-09,1.1701531542269603e-08,5.71053520026133e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,inoculation,q_proportion,3.890087069429388e-06,2.6536798623883186e-06,3.864445816472047e-06,5.172272638863217e-06,2.5185927764748983e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,inoculation,rho_proportion,0.005372545607540201,0.0037069758381789186,0.005351651936064111,0.007152479045121298,0.0034455032069423794,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,inoculation,tau_proportion,0.00012264155588541368,0.00011683650272613658,0.00012271611764133063,0.00012882016991205294,1.1983667185916361e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,seeding_regime,B_total_U,2.767329510220362e-07,2.6369480544258066e-07,2.767650390148382e-07,2.907545297718934e-07,2.7059724329312735e-08,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,seeding_regime,B_factor_U,-1.2011618834080295e-10,-8.50783007375746e-10,-1.1447535760934674e-10,5.647470373101105e-10,1.4155300446858565e-09,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,seeding_regime,q_proportion,-5.323267854708207e-08,-3.769834014110771e-07,-5.072238083167077e-08,2.508478047046502e-07,6.278312061157272e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,seeding_regime,rho_proportion,-6.091751864766229e-08,-4.31576782661745e-07,-5.8043395331977745e-08,2.870750138659144e-07,7.186517965276594e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D05,mean_signed_shift,seeding_regime,tau_proportion,0.00012264155588541368,0.00011683650272613658,0.00012271611764133063,0.00012882016991205294,1.1983667185916361e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,60,30
J-S18-D50,mean_signed_shift,topology,B_total_U,2.565654117372651e-05,2.5133602170429688e-05,2.5637072252541375e-05,2.619353685094349e-05,1.059934680513801e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,topology,B_factor_U,3.5061287420633245e-07,2.928687827403791e-07,3.5078866968202846e-07,4.1117998650504515e-07,1.1831120376466606e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,topology,q_proportion,0.00015538340572495603,0.00012979268345419173,0.00015559068611271367,0.0001820536845724988,5.226100111830709e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,topology,rho_proportion,0.29661316464988796,0.23459548941461666,0.29750193994005664,0.3788310643040568,0.1442355748894401,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,topology,tau_proportion,0.01137037753026179,0.011121821047630213,0.011361771421185952,0.011621839169214457,0.000500018121584244,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,message_condition,B_total_U,2.565654117372651e-05,2.5133602170429688e-05,2.5637072252541375e-05,2.619353685094349e-05,1.059934680513801e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,message_condition,B_factor_U,2.4199438649960732e-05,2.3686328661905132e-05,2.4183358158790137e-05,2.4721929370116695e-05,1.035600708211563e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,message_condition,q_proportion,0.01072462385351598,0.01048648780005363,0.010718117622451864,0.010968264734381035,0.0004817769343274051,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,message_condition,rho_proportion,0.08586318448600479,0.0838385844093466,0.08581605331911399,0.08793303709141086,0.004094452682064251,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,message_condition,tau_proportion,0.01137037753026179,0.011121821047630213,0.011361771421185952,0.011621839169214457,0.000500018121584244,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,inoculation,B_total_U,2.565654117372651e-05,2.5133602170429688e-05,2.5637072252541375e-05,2.619353685094349e-05,1.059934680513801e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,inoculation,B_factor_U,8.448782197475646e-07,7.418481652638547e-07,8.407241784739804e-07,9.521831749321333e-07,2.1033500966827857e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,inoculation,q_proportion,0.00037443021881152394,0.00032781956228862384,0.00037239302702855056,0.0004227777031921134,9.495814090348958e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,inoculation,rho_proportion,0.5171204118321302,0.43594386793057877,0.5164791530451758,0.6085148368636187,0.17257096893303997,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,inoculation,tau_proportion,0.01137037753026179,0.011121821047630213,0.011361771421185952,0.011621839169214457,0.000500018121584244,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,seeding_regime,B_total_U,2.565654117372651e-05,2.5133602170429688e-05,2.5637072252541375e-05,2.619353685094349e-05,1.059934680513801e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,seeding_regime,B_factor_U,2.6161142981200874e-07,2.0347627847288255e-07,2.590207136011594e-07,3.332793356866588e-07,1.2980305721377625e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,seeding_regime,q_proportion,0.0001159400522093864,9.005553338411386e-05,0.00011473006580057363,0.00014775596327960182,5.770042989548796e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,seeding_regime,rho_proportion,0.00013267752976641036,0.00010309374746995316,0.00013131416262025862,0.00016898129785295604,6.588755038300289e-05,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D50,mean_signed_shift,seeding_regime,tau_proportion,0.01137037753026179,0.011121821047630213,0.011361771421185952,0.011621839169214457,0.000500018121584244,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,topology,B_total_U,8.970220634300208e-05,8.841297253218505e-05,8.971694885608807e-05,9.094892306066437e-05,2.53595052847932e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,topology,B_factor_U,1.178180955167635e-06,1.0413132837609681e-06,1.173886513810816e-06,1.3293040999203e-06,2.8799081615933195e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,topology,q_proportion,0.0005221421768628325,0.00046241661563688305,0.0005206120575026203,0.0005874560161709939,0.00012503940053411084,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,topology,rho_proportion,0.9967231877425119,0.8410112154183933,0.995254596554005,1.199622644999004,0.35861142958061065,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,topology,tau_proportion,0.03975391478185109,0.03915007971561206,0.03975633757732831,0.04036218548898082,0.001212105773368763,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,message_condition,B_total_U,8.970220634300208e-05,8.841297253218505e-05,8.971694885608807e-05,9.094892306066437e-05,2.53595052847932e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,message_condition,B_factor_U,8.299952949870548e-05,8.172386967303856e-05,8.300010151646323e-05,8.428871339050718e-05,2.564843717468623e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,message_condition,q_proportion,0.03678344554880261,0.036179797867019484,0.03677818701042897,0.03741447583967391,0.0012346779726544257,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,message_condition,rho_proportion,0.2944945962046318,0.28900662479862593,0.29449957172776065,0.3002607815592863,0.011254156760660383,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,message_condition,tau_proportion,0.03975391478185109,0.03915007971561206,0.03975633757732831,0.04036218548898082,0.001212105773368763,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,inoculation,B_total_U,8.970220634300208e-05,8.841297253218505e-05,8.971694885608807e-05,9.094892306066437e-05,2.53595052847932e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,inoculation,B_factor_U,2.652410324655469e-06,2.4670095388116506e-06,2.6556699135980504e-06,2.8482075984650058e-06,3.8119805965335516e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,inoculation,q_proportion,0.0011754860700935418,0.0010938806529105167,0.0011773942623579687,0.0012644307535475369,0.0001705501006370202,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,inoculation,rho_proportion,1.62344760152942,1.4246954925610313,1.627120112219607,1.8755795753756486,0.4508840828146172,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,inoculation,tau_proportion,0.03975391478185109,0.03915007971561206,0.03975633757732831,0.04036218548898082,0.001212105773368763,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,seeding_regime,B_total_U,8.970220634300208e-05,8.841297253218505e-05,8.971694885608807e-05,9.094892306066437e-05,2.53595052847932e-06,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
J-S18-D95,mean_signed_shift,seeding_regime,B_factor_U,2.8720855644738795e-06,2.632710470027063e-06,2.8743786025326787e-06,3.080202706609302e-06,4.474922365822392e-07,1000,2.5th-97.5th percentile range from distinct-pair replication-block bootstrap,30,30
